DATE,DAY_OF_WEEK,AIRLINE_CODE,AIRLINE_COMPANY,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,AIRPORT,CITY,STATE,LATITUDE,LONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015-02-26,4,AA,American Airlines Inc.,29,N573AA,DFW,ONT,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,10:35:00,10:29:00,23:54:00,03:15:00,0 days 03:05:00,0 days 02:50:00,1188,710,694.0,-16.0,0,0
2015-01-01,4,UA,United Air Lines Inc.,1267,N77520,ORD,DEN,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,17:24:00,17:33:00,00:09:00,02:46:00,0 days 02:54:00,0 days 02:28:00,888,1150,1167.0,17.0,0,0
2015-04-15,3,AA,American Airlines Inc.,2409,N455AA,BNA,DFW,Nashville International Airport,Nashville,TN,36.12448,-86.67818,18:40:00,19:29:00,00:49:00,02:04:00,0 days 01:56:00,0 days 01:32:00,631,1244,1285.0,41.0,0,0
2015-02-28,6,WN,Southwest Airlines Co.,4161,N935WN,FLL,MDW,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,12:45:00,12:45:00,00:00:00,03:25:00,0 days 03:18:00,0 days 02:44:00,1166,910,903.0,-7.0,0,0
2015-05-07,4,EV,Atlantic Southeast Airlines,4680,N13969,IAH,OMA,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,17:14:00,19:48:00,02:34:00,02:14:00,0 days 02:14:00,0 days 01:55:00,781,1168,1322.0,154.0,0,0
2015-02-08,7,OO,Skywest Airlines Inc.,5436,N919SW,ORD,DLH,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,13:15:00,13:15:00,00:00:00,01:35:00,0 days 02:04:00,0 days 01:06:00,397,890,919.0,29.0,0,0
2015-04-13,1,WN,Southwest Airlines Co.,4027,N784SW,SMF,ONT,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,11:35:00,11:56:00,00:21:00,01:15:00,0 days 01:12:00,0 days 00:56:00,390,770,788.0,18.0,0,0
2015-03-06,5,WN,Southwest Airlines Co.,248,N7738A,DCA,MDW,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,14:15:00,14:11:00,23:56:00,02:05:00,0 days 01:55:00,0 days 01:38:00,601,920,906.0,-14.0,0,1
2015-03-15,7,AS,Alaska Airlines Inc.,487,N524AS,SAN,SEA,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,14:15:00,15:18:00,01:03:00,02:47:00,0 days 02:40:00,0 days 02:17:00,1050,1022,1078.0,56.0,0,0
2015-01-04,7,EV,Atlantic Southeast Airlines,6023,N13161,ORD,OMA,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,15:24:00,17:14:00,01:50:00,01:36:00,0 days 01:34:00,0 days 01:13:00,416,1020,1128.0,108.0,0,0
2015-10-15,4,AA,American Airlines Inc.,144,N4YCAA,MYR,SPS,Myrtle Beach International Airport,Myrtle Beach,SC,33.67975,-78.92833,08:00:00,07:55:00,23:55:00,01:18:00,0 days 01:06:00,0 days 00:47:00,282,558,541.0,-17.0,0,0
2015-08-03,1,OO,Skywest Airlines Inc.,2861,N866AS,MRY,LAX,Monterey Regional Airport (Monterey Peninsula Airport),Monterey,CA,36.58698,-121.84295,18:00:00,17:51:00,23:51:00,01:22:00,0 days 01:24:00,0 days 00:51:00,266,1162,1155.0,-7.0,0,0
2015-05-08,5,AS,Alaska Airlines Inc.,304,N799AS,SEA,SFO,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,18:40:00,18:36:00,23:56:00,02:09:00,0 days 01:58:00,0 days 01:37:00,679,1249,1234.0,-15.0,0,0
2015-10-23,5,OO,Skywest Airlines Inc.,4539,N446SW,VEL,DEN,Valdez Airport,Vernal,UT,40.4409,-109.50992,07:15:00,07:08:00,23:53:00,01:58:00,0 days 02:07:00,0 days 01:42:00,601,613,615.0,2.0,0,0
2015-03-23,1,UA,United Air Lines Inc.,703,N595UA,JFK,LAX,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,11:29:00,11:23:00,23:54:00,06:17:00,0 days 06:23:00,0 days 05:48:00,2475,886,886.0,0.0,0,0
2015-05-10,7,UA,United Air Lines Inc.,534,N215UA,HNL,LAX,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,20:45:00,20:40:00,23:55:00,05:14:00,0 days 05:29:00,0 days 04:35:00,2556,299,309.0,10.0,0,0
2015-12-06,7,WN,Southwest Airlines Co.,2425,N900WN,PHX,ELP,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,09:00:00,08:55:00,23:55:00,01:05:00,0 days 01:07:00,0 days 00:49:00,347,605,602.0,-3.0,0,0
2015-01-18,7,AA,American Airlines Inc.,1381,N4XRAA,EWR,DFW,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,06:30:00,06:25:00,23:55:00,04:07:00,0 days 03:33:00,0 days 03:13:00,1372,577,538.0,-39.0,0,0
2015-03-22,7,AA,American Airlines Inc.,151,N3KHAA,DEN,ORD,Denver International Airport,Denver,CO,39.85841,-104.667,18:17:00,18:20:00,00:03:00,02:18:00,0 days 02:17:00,0 days 01:48:00,888,1295,1297.0,2.0,0,0
2015-12-18,5,WN,Southwest Airlines Co.,1537,N558WN,AUS,DAL,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,19:05:00,19:05:00,00:00:00,00:55:00,0 days 00:53:00,0 days 00:40:00,189,1200,1198.0,-2.0,0,0
2015-03-29,7,OO,Skywest Airlines Inc.,2769,N899SK,PHX,OAK,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,13:35:00,13:30:00,23:55:00,02:05:00,0 days 02:09:00,0 days 01:44:00,646,940,939.0,-1.0,0,0
2015-02-06,5,US,US Airways Inc.,2185,N963UW,LGA,DCA,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,15:00:00,14:53:00,23:53:00,01:21:00,0 days 01:09:00,0 days 00:45:00,214,981,962.0,-19.0,0,0
2015-06-24,3,DL,Delta Air Lines Inc.,1604,N822DN,DTW,FLL,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,07:34:00,07:34:00,00:00:00,02:54:00,0 days 02:51:00,0 days 02:24:00,1127,628,625.0,-3.0,0,0
2015-11-23,1,HA,Hawaiian Airlines Inc.,45,N592HA,SJC,OGG,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,07:20:00,07:19:00,23:59:00,05:35:00,0 days 05:35:00,0 days 05:22:00,2355,655,654.0,-1.0,0,0
2015-01-30,5,WN,Southwest Airlines Co.,1715,N8654B,OMA,LAS,Eppley Airfield,Omaha,NE,41.30252,-95.89417,09:20:00,09:17:00,23:57:00,03:05:00,0 days 03:13:00,0 days 02:44:00,1099,625,630.0,5.0,0,0
2015-04-08,3,UA,United Air Lines Inc.,1645,N16701,DEN,IAD,Denver International Airport,Denver,CO,39.85841,-104.667,19:51:00,20:42:00,00:51:00,03:24:00,0 days 03:44:00,0 days 02:49:00,1452,75,146.0,71.0,0,0
2015-12-07,1,DL,Delta Air Lines Inc.,1195,N920DL,ATL,IAD,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,14:00:00,13:57:00,23:57:00,01:45:00,0 days 01:40:00,0 days 01:13:00,534,945,937.0,-8.0,0,0
2015-05-26,2,OO,Skywest Airlines Inc.,4719,N641CA,SEA,SJC,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,19:25:00,19:21:00,23:56:00,02:07:00,0 days 02:12:00,0 days 01:47:00,697,1292,1293.0,1.0,0,0
2015-09-25,5,DL,Delta Air Lines Inc.,1916,N931DN,ATL,DEN,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,11:05:00,11:04:00,23:59:00,03:18:00,0 days 03:20:00,0 days 02:35:00,1199,743,744.0,1.0,0,0
2015-09-20,7,AA,American Airlines Inc.,181,N790AA,JFK,LAX,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,17:30:00,19:13:00,01:43:00,06:12:00,0 days 05:55:00,0 days 05:21:00,2475,1242,1328.0,86.0,0,0
2015-07-27,1,AA,American Airlines Inc.,212,N5DJAA,OGG,LAX,Kahului Airport,Kahului,HI,20.89865,-156.43046,15:34:00,15:26:00,23:52:00,05:11:00,0 days 05:11:00,0 days 04:39:00,2486,1425,1417.0,-8.0,0,0
2015-12-06,7,WN,Southwest Airlines Co.,3023,N555LV,MSY,ATL,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,13:00:00,13:00:00,00:00:00,01:20:00,0 days 01:14:00,0 days 00:58:00,425,920,914.0,-6.0,0,0
2015-01-11,7,DL,Delta Air Lines Inc.,877,N331NW,IND,LAX,Indianapolis International Airport,Indianapolis,IN,39.71733,-86.29438,07:09:00,07:09:00,00:00:00,04:51:00,0 days 04:37:00,0 days 04:06:00,1814,540,526.0,-14.0,0,0
2015-03-21,6,DL,Delta Air Lines Inc.,2509,N371NB,SLC,SAT,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,19:59:00,20:02:00,00:03:00,02:38:00,0 days 02:38:00,0 days 02:16:00,1087,1417,1420.0,3.0,0,0
2015-09-29,2,UA,United Air Lines Inc.,1757,N73275,IAH,LAX,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,14:30:00,14:30:00,00:00:00,03:34:00,0 days 03:45:00,0 days 02:58:00,1379,964,975.0,11.0,0,0
2015-05-01,5,OO,Skywest Airlines Inc.,4823,N602XJ,SLC,PSP,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,21:40:00,21:40:00,00:00:00,01:45:00,0 days 01:43:00,0 days 01:21:00,541,1345,1343.0,-2.0,0,0
2015-05-08,5,US,US Airways Inc.,581,N665AW,PHL,SAN,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,07:40:00,07:37:00,23:57:00,05:50:00,0 days 05:33:00,0 days 05:10:00,2370,630,610.0,-20.0,0,0
2015-01-07,3,DL,Delta Air Lines Inc.,988,N355NW,SLC,PHL,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,17:15:00,17:12:00,23:57:00,04:07:00,0 days 03:59:00,0 days 03:36:00,1927,1402,1391.0,-11.0,0,0
2015-06-03,3,WN,Southwest Airlines Co.,457,N8308K,MDW,PVD,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,13:20:00,13:29:00,00:09:00,02:10:00,0 days 02:09:00,0 days 01:51:00,842,990,998.0,8.0,0,0
2015-04-23,4,WN,Southwest Airlines Co.,426,N792SW,MCO,ISP,Orlando International Airport,Orlando,FL,28.42889,-81.31603,08:25:00,08:24:00,23:59:00,02:30:00,0 days 02:22:00,0 days 02:12:00,971,655,646.0,-9.0,0,0
2015-09-04,5,OO,Skywest Airlines Inc.,5402,N938SW,SFO,SMF,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,19:21:00,19:15:00,23:54:00,00:46:00,0 days 01:05:00,0 days 00:24:00,86,1207,1220.0,13.0,0,0
2015-07-26,7,UA,United Air Lines Inc.,1725,N77871,SFO,OGG,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,09:30:00,09:33:00,00:03:00,05:25:00,0 days 05:05:00,0 days 04:45:00,2338,715,698.0,-17.0,0,0
2015-03-19,4,OO,Skywest Airlines Inc.,5478,N969SW,DEN,LAR,Denver International Airport,Denver,CO,39.85841,-104.667,22:00:00,21:52:00,23:52:00,00:54:00,0 days 00:34:00,0 days 00:21:00,113,1374,1346.0,-28.0,0,1
2015-11-28,6,DL,Delta Air Lines Inc.,1432,N919DE,ATL,LIT,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,22:08:00,22:07:00,23:59:00,01:42:00,0 days 01:26:00,0 days 01:12:00,453,1370,1353.0,-17.0,0,0
2015-11-16,1,UA,United Air Lines Inc.,1874,N811UA,IAH,DEN,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,11:28:00,11:28:00,00:00:00,02:38:00,0 days 02:15:00,0 days 01:55:00,862,786,763.0,-23.0,0,0
2015-04-07,2,OO,Skywest Airlines Inc.,5626,N772SK,MEM,DEN,Memphis International Airport,Memphis,TN,35.04242,-89.97667,08:46:00,08:41:00,23:55:00,02:34:00,0 days 02:44:00,0 days 02:16:00,872,620,625.0,5.0,0,0
2015-09-20,7,DL,Delta Air Lines Inc.,2187,N3758Y,MSY,MSP,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,15:50:00,15:48:00,23:58:00,02:45:00,0 days 03:07:00,0 days 02:36:00,1039,1115,1135.0,20.0,0,0
2015-10-21,3,WN,Southwest Airlines Co.,2265,N8603F,SPI,RAP,Abraham Lincoln Capital Airport,Springfield,IL,39.84395,-89.67762,13:45:00,13:49:00,00:04:00,02:05:00,0 days 02:01:00,0 days 01:42:00,838,1010,1010.0,0.0,0,0
2015-10-14,3,DL,Delta Air Lines Inc.,1204,N935DL,ATL,MCO,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,17:45:00,17:37:00,23:52:00,01:35:00,0 days 01:37:00,0 days 01:09:00,549,1160,1154.0,-6.0,0,0
2015-02-26,4,AS,Alaska Airlines Inc.,792,N592AS,SEA,DTW,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,08:45:00,08:39:00,23:54:00,04:15:00,0 days 04:16:00,0 days 03:56:00,1927,960,955.0,-5.0,0,0
2015-11-24,2,OO,Skywest Airlines Inc.,6201,N970SW,DEN,FCA,Denver International Airport,Denver,CO,39.85841,-104.667,18:49:00,19:02:00,00:13:00,02:21:00,0 days 02:26:00,0 days 01:55:00,752,1270,1288.0,18.0,0,0
2015-10-28,3,AA,American Airlines Inc.,112,N3HFAA,GUC,BWI,Gunnison-Crested Butte Regional Airport,Gunnison,CO,38.53396,-106.93318,16:30:00,16:27:00,23:57:00,01:05:00,0 days 01:06:00,0 days 00:41:00,192,1055,1053.0,-2.0,0,1
2015-07-27,1,OO,Skywest Airlines Inc.,7404,N783CA,INL,HIB,Falls International Airport,International Falls,MN,48.56619,-93.40307,06:00:00,08:09:00,02:09:00,00:41:00,0 days 00:42:00,0 days 00:19:00,86,401,531.0,130.0,0,0
2015-06-15,1,AS,Alaska Airlines Inc.,102,N318AS,ANC,SEA,Ted Stevens Anchorage International Airport,Anchorage,AK,61.17432,-149.99619,19:05:00,18:56:00,23:51:00,03:17:00,0 days 03:32:00,0 days 03:09:00,1448,1402,1408.0,6.0,0,0
2015-03-09,1,UA,United Air Lines Inc.,523,N456UA,DEN,PHX,Denver International Airport,Denver,CO,39.85841,-104.667,15:13:00,15:07:00,23:54:00,01:56:00,0 days 01:44:00,0 days 01:21:00,602,969,951.0,-18.0,0,0
2015-08-30,7,NK,Spirit Air Lines,820,N624NK,MYR,PBG,Myrtle Beach International Airport,Myrtle Beach,SC,33.67975,-78.92833,11:05:00,11:26:00,00:21:00,02:05:00,0 days 02:02:00,0 days 01:42:00,811,790,808.0,18.0,0,0
2015-06-22,1,US,US Airways Inc.,1915,N764US,CLT,RDU,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,18:10:00,18:07:00,23:57:00,00:58:00,0 days 01:03:00,0 days 00:27:00,130,1148,1150.0,2.0,0,0
2015-11-03,2,OO,Skywest Airlines Inc.,4558,N825SK,LAX,BOI,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,20:55:00,20:49:00,23:54:00,02:11:00,0 days 01:59:00,0 days 01:42:00,674,6,1428.0,1422.0,0,0
2015-07-23,4,WN,Southwest Airlines Co.,2341,N8665D,DCA,DAL,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,18:50:00,18:45:00,23:55:00,03:10:00,0 days 02:59:00,0 days 02:37:00,1184,1260,1244.0,-16.0,0,0
2015-05-23,6,AA,American Airlines Inc.,1524,N555AA,DFW,SAT,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,15:15:00,15:27:00,00:12:00,01:15:00,0 days 01:26:00,0 days 00:54:00,247,990,1013.0,23.0,0,0
2015-03-06,5,B6,JetBlue Airways,759,N354JB,BOS,PHL,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,12:06:00,12:07:00,00:01:00,01:35:00,0 days 01:18:00,0 days 01:01:00,280,821,805.0,-16.0,0,0
2015-06-17,3,F9,Frontier Airlines Inc.,1388,N924FR,RSW,CLE,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,19:50:00,19:37:00,23:47:00,02:35:00,0 days 02:29:00,0 days 02:13:00,1025,1345,1326.0,-19.0,0,0
2015-07-17,5,NK,Spirit Air Lines,484,N640NK,DFW,PHL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,14:35:00,14:57:00,00:22:00,03:20:00,0 days 03:20:00,0 days 03:00:00,1303,1135,1157.0,22.0,0,0
2015-06-26,5,OO,Skywest Airlines Inc.,5300,N962SW,SPI,ORD,Abraham Lincoln Capital Airport,Springfield,IL,39.84395,-89.67762,17:19:00,17:36:00,00:17:00,01:04:00,0 days 00:58:00,0 days 00:35:00,174,1103,1114.0,11.0,0,1
2015-01-15,4,DL,Delta Air Lines Inc.,2053,N936DL,ATL,FNT,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,15:10:00,15:07:00,23:57:00,01:59:00,0 days 02:07:00,0 days 01:33:00,645,1029,1034.0,5.0,0,0
2015-12-28,1,EV,Atlantic Southeast Airlines,5306,N228PQ,JAN,ATL,Jackson-Evers International Airport,Jackson,MS,32.31117,-90.07589,06:00:00,06:10:00,00:10:00,01:23:00,0 days 01:08:00,0 days 00:49:00,341,503,498.0,-5.0,0,1
2015-06-11,4,DL,Delta Air Lines Inc.,2419,N914DE,CMH,ATL,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,08:15:00,08:11:00,23:56:00,01:35:00,0 days 01:32:00,0 days 01:10:00,447,590,583.0,-7.0,0,0
2015-06-05,5,WN,Southwest Airlines Co.,2167,N8659D,MDW,TUS,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,19:35:00,19:41:00,00:06:00,03:40:00,0 days 03:30:00,0 days 03:16:00,1440,1275,1271.0,-4.0,0,0
2015-02-19,4,AS,Alaska Airlines Inc.,201,N713AS,SJC,SEA,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,17:30:00,17:27:00,23:57:00,02:02:00,0 days 02:09:00,0 days 01:50:00,697,1172,1176.0,4.0,0,0
2015-05-20,3,UA,United Air Lines Inc.,1474,N37409,DEN,ORD,Denver International Airport,Denver,CO,39.85841,-104.667,12:56:00,13:01:00,00:05:00,02:29:00,0 days 02:17:00,0 days 01:49:00,888,985,978.0,-7.0,0,0
2015-11-06,5,WN,Southwest Airlines Co.,2464,N622SW,PIT,DAL,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,06:45:00,06:42:00,23:57:00,03:15:00,0 days 02:59:00,0 days 02:43:00,1060,540,521.0,-19.0,0,0
2015-08-24,1,AA,American Airlines Inc.,557,N523UW,MCO,CLT,Orlando International Airport,Orlando,FL,28.42889,-81.31603,12:00:00,11:56:00,23:56:00,01:43:00,0 days 01:42:00,0 days 01:16:00,468,823,818.0,-5.0,0,0
2015-01-17,6,DL,Delta Air Lines Inc.,2173,N807DN,MIA,ATL,Miami International Airport,Miami,FL,25.79325,-80.29056,14:05:00,14:04:00,23:59:00,02:01:00,0 days 01:57:00,0 days 01:26:00,594,966,961.0,-5.0,0,0
2015-05-12,2,DL,Delta Air Lines Inc.,1985,N360NB,ALB,DTW,Albany International Airport,Albany,NY,42.74812,-73.80298,06:00:00,05:56:00,23:56:00,01:41:00,0 days 01:34:00,0 days 01:19:00,489,461,450.0,-11.0,0,0
2015-05-31,7,HA,Hawaiian Airlines Inc.,121,N478HA,ITO,HNL,Hilo International Airport,Hilo,HI,19.72026,-155.04847,08:49:00,08:37:00,23:48:00,00:50:00,0 days 00:50:00,0 days 00:36:00,216,579,567.0,-12.0,0,1
2015-06-12,5,OO,Skywest Airlines Inc.,4733,N614SK,SEA,SJC,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,16:41:00,17:09:00,00:28:00,02:09:00,0 days 02:00:00,0 days 01:40:00,697,1130,1149.0,19.0,0,0
2015-04-29,3,WN,Southwest Airlines Co.,3027,N225WN,PHX,HOU,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,12:20:00,12:18:00,23:58:00,02:30:00,0 days 02:19:00,0 days 02:03:00,1020,1010,997.0,-13.0,0,0
2015-03-13,5,OO,Skywest Airlines Inc.,4532,N606SK,MSP,GRB,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,19:37:00,19:32:00,23:55:00,01:14:00,0 days 00:59:00,0 days 00:38:00,252,1251,1231.0,-20.0,0,0
2015-10-27,2,EV,Atlantic Southeast Airlines,4215,N12172,DBQ,BQK,Dubuque Regional Airport,Dubuque,IA,42.40296,-90.70917,14:04:00,14:00:00,23:56:00,01:00:00,0 days 01:00:00,0 days 00:33:00,179,964,960.0,-4.0,0,1
2015-02-12,4,WN,Southwest Airlines Co.,159,N447WN,BUR,LAS,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,34.20062,-118.3585,07:05:00,06:58:00,23:53:00,01:00:00,0 days 01:00:00,0 days 00:39:00,223,485,478.0,-7.0,0,0
2015-09-02,3,HA,Hawaiian Airlines Inc.,42,N388HA,OGG,SFO,Kahului Airport,Kahului,HI,20.89865,-156.43046,14:35:00,14:26:00,23:51:00,04:55:00,0 days 05:06:00,0 days 04:42:00,2338,1350,1352.0,2.0,0,0
2015-05-28,4,WN,Southwest Airlines Co.,2856,N408WN,CMH,FLL,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,06:30:00,06:24:00,23:54:00,02:40:00,0 days 02:32:00,0 days 02:16:00,973,550,536.0,-14.0,0,0
2015-10-16,5,WN,Southwest Airlines Co.,292,N954WN,PSE,GUC,Mercedita Airport,Ponce,PR,18.0083,-66.56301,14:45:00,14:43:00,23:58:00,01:10:00,0 days 01:17:00,0 days 00:51:00,258,955,960.0,5.0,0,0
2015-05-18,1,DL,Delta Air Lines Inc.,1582,N313US,OMA,ATL,Eppley Airfield,Omaha,NE,41.30252,-95.89417,17:46:00,18:57:00,01:11:00,02:19:00,0 days 02:03:00,0 days 01:44:00,821,1265,1320.0,55.0,0,0
2015-11-24,2,AA,American Airlines Inc.,1818,N806AW,BOS,PHL,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,10:30:00,10:25:00,23:55:00,01:32:00,0 days 01:17:00,0 days 00:59:00,280,722,702.0,-20.0,0,0
2015-06-26,5,DL,Delta Air Lines Inc.,1803,N986DL,RDU,ATL,Raleigh-Durham International Airport,Raleigh,NC,35.87764,-78.78747,13:35:00,13:43:00,00:08:00,01:33:00,0 days 01:16:00,0 days 00:56:00,356,908,899.0,-9.0,0,1
2015-12-03,4,F9,Frontier Airlines Inc.,866,N925FR,MSO,DEN,Missoula International Airport,Missoula,MT,46.91631,-114.09056,20:40:00,20:28:00,23:48:00,01:59:00,0 days 01:59:00,0 days 01:30:00,679,1359,1347.0,-12.0,0,0
2015-12-21,1,WN,Southwest Airlines Co.,1243,N435WN,CLE,BNA,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,06:15:00,07:36:00,01:21:00,01:45:00,0 days 01:30:00,0 days 01:19:00,448,420,486.0,66.0,0,0
2015-10-01,4,UA,United Air Lines Inc.,1746,N76514,HIB,SGU,Range Regional Airport (Chisholm-Hibbing Airport),Hibbing,MN,47.3866,-92.83899,20:36:00,20:37:00,00:01:00,05:10:00,0 days 04:40:00,0 days 04:26:00,2447,286,257.0,-29.0,0,0
2015-03-12,4,AA,American Airlines Inc.,16,N796AA,SFO,JFK,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,12:50:00,12:54:00,00:04:00,05:28:00,0 days 05:26:00,0 days 05:06:00,2586,1278,1280.0,2.0,0,0
2015-04-12,7,AA,American Airlines Inc.,1290,N008AA,DFW,MCI,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,21:50:00,21:46:00,23:56:00,01:37:00,0 days 01:20:00,0 days 01:05:00,460,1407,1386.0,-21.0,0,0
2015-04-20,1,WN,Southwest Airlines Co.,1459,N445WN,SNA,LAS,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,07:25:00,07:24:00,23:59:00,01:05:00,0 days 00:56:00,0 days 00:45:00,226,510,500.0,-10.0,0,0
2015-03-26,4,DL,Delta Air Lines Inc.,2529,N924DL,ATL,CLE,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,21:55:00,22:17:00,00:22:00,01:45:00,0 days 01:37:00,0 days 01:13:00,554,1420,1434.0,14.0,0,0
2015-08-29,6,OO,Skywest Airlines Inc.,5611,N927SW,SEA,LAX,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,18:30:00,18:29:00,23:59:00,02:47:00,0 days 02:55:00,0 days 02:27:00,954,1277,1284.0,7.0,0,0
2015-11-28,6,AA,American Airlines Inc.,1521,N3EAAA,RDU,MIA,Raleigh-Durham International Airport,Raleigh,NC,35.87764,-78.78747,18:35:00,18:37:00,00:02:00,02:15:00,0 days 02:04:00,0 days 01:34:00,700,1250,1241.0,-9.0,0,0
2015-04-10,5,WN,Southwest Airlines Co.,193,N730SW,DAL,MSY,Dallas Love Field,Dallas,TX,32.84711,-96.85177,10:25:00,10:25:00,00:00:00,01:20:00,0 days 01:14:00,0 days 01:03:00,436,705,699.0,-6.0,0,0
2015-01-26,1,MQ,American Eagle Airlines Inc.,3064,N907MQ,DFW,SGF,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,13:10:00,13:04:00,23:54:00,01:18:00,0 days 01:20:00,0 days 00:59:00,364,868,864.0,-4.0,0,0
2015-08-17,1,WN,Southwest Airlines Co.,963,N7715E,BDL,MDW,Bradley International Airport,Windsor Locks,CT,41.93887,-72.68323,10:20:00,10:15:00,23:55:00,02:20:00,0 days 02:07:00,0 days 01:47:00,777,700,682.0,-18.0,0,0
2015-09-30,3,UA,United Air Lines Inc.,291,N470UA,IAD,SMF,Washington Dulles International Airport,Chantilly,VA,38.94453,-77.45581,17:30:00,21:20:00,03:50:00,05:43:00,0 days 05:17:00,0 days 04:57:00,2358,1213,1417.0,204.0,0,0
2015-01-21,3,OO,Skywest Airlines Inc.,4591,N443SW,GRB,MSP,Green Bay-Austin Straubel International Airport,Green Bay,WI,44.48507,-88.12959,12:00:00,12:11:00,00:11:00,01:08:00,0 days 01:03:00,0 days 00:46:00,252,788,794.0,6.0,0,0
2015-02-25,3,OO,Skywest Airlines Inc.,4588,N689CA,BOI,SLC,Boise Airport (Boise Air Terminal),Boise,ID,43.56444,-116.22278,15:34:00,15:31:00,23:57:00,01:07:00,0 days 01:01:00,0 days 00:45:00,290,1001,992.0,-9.0,0,0
